"id","down_time_train","interval_giving","idle_train","travel_time","crew_down_time","crew_down_time_plan","intermediate_down_time","route_id","sender_id","receiver_id","real_wagon_loading","real_train_weight_gross","real_train_wight_net","cargo_type_id","empty_types_id","down_time","axis_count"
4883,"0.533333","0.0","2.0","3.05",NULL,NULL,NULL,7496,131,132,67,"6273.6","4681.5",5229,1,"2.0",268
4884,"0.5","0.0","2.083333","3.166667",NULL,NULL,NULL,7492,131,505,70,"6552.0","4896.5",5229,1,"2.083333",280
4885,"0.466667","0.0","3.416667","26.7","2.983344",NULL,NULL,7474,1465,82,53,"4962.2","3708.5",102,1,"3.416667",212
4886,"2.0","0.0","1.366667","2.8",NULL,NULL,NULL,7502,505,131,70,"1686.0","0.0",1141,0,"1.366667",280
4887,"0.583333","0.0","3.666667","4.083333","1.849992",NULL,NULL,7499,3825,109,64,"5986.8","4304.0",9460,1,"3.666667",256
4888,"0.583333","0.0","1.816667","40.65","8.916696",NULL,NULL,7501,82,485,71,"1679.0","0.0",1141,0,"1.816667",284
4889,"0.5","0.0","0.416667","32.166667","5.149992",NULL,NULL,7500,485,82,53,"4963.4","3709.5",102,1,"0.416667",212
4890,"2.0","0.0","2.5","3.5",NULL,NULL,NULL,7503,132,131,67,"1601.0","0.0",1141,0,"2.5",268
4891,"2.25","0.0","2.366667","2.883333",NULL,NULL,NULL,7502,505,131,70,"1668.0","0.0",1141,0,"2.366667",280
4892,"0.833333","0.0","5.083333","2.916667",NULL,NULL,NULL,7492,131,505,70,"6566.3","4892.5",5229,1,"5.083333",280
4893,"0.5","0.0","3.333333","3.166667",NULL,NULL,NULL,7492,131,505,70,"6565.7","4892.5",5229,1,"3.333333",280
4894,"0.55","0.0","3.583333","3.616667",NULL,NULL,NULL,7496,131,132,67,"6275.1","4687.0",5229,1,"3.583333",268
4895,"3.083333","0.0","5.116667","3.383333",NULL,NULL,NULL,7503,82,131,71,"1684.0","0.0",1141,0,"5.116667",284
4896,"0.583333","0.0","1.9","4.35","1.966656",NULL,NULL,7506,109,3825,64,"1679.5","0.0",1141,0,"1.9",256
4897,"0.583333","0.0","3.166667","32.333333","7.716672",NULL,NULL,7498,131,109,64,"5988.1","4474.5",5229,1,"3.166667",256
4898,"0.583333","0.0","1.083333","39.75","13.000008",NULL,NULL,7498,131,109,64,"5994.0","4477.0",5229,1,"1.083333",256
4899,"3.583333","0.0","2.716667","2.95",NULL,NULL,NULL,7502,505,131,70,"1674.0","0.0",1141,0,"2.716667",280
4900,"0.583333","0.0","1.583333","32.8","8.1",NULL,NULL,7505,82,1465,71,"1682.0","0.0",1141,0,"1.583333",284
4901,"3.75","0.0","1.9","2.933333",NULL,NULL,NULL,7502,505,131,70,"1654.0","0.0",1141,0,"1.9",280
4902,"0.583333","0.0","1.0","5.583333","2.933328",NULL,NULL,7499,3825,109,64,"5989.1","4311.0",9460,1,"1.0",256
4903,"2.0","0.0","2.85","3.133333",NULL,NULL,NULL,7502,505,107,69,"1661.0","0.0",1141,0,"2.85",276
4904,"0.5","0.0","1.583333","3.083333",NULL,NULL,NULL,7492,131,505,70,"6563.9","4892.5",5229,1,"1.583333",280
4905,"1.466667","1.0","0.783333","35.616667","5.183328",NULL,NULL,7500,485,82,53,"4963.6","3707.5",102,1,"0.783333",212
4906,"2.983333","0.0","2.166667","27.433333","3.766656",NULL,NULL,7474,1465,82,53,"4963.2","3706.5",102,1,"2.166667",212
4907,"0.5","0.0","3.583333","3.383333",NULL,NULL,NULL,7492,131,505,70,"6563.8","4890.0",5229,1,"3.583333",280
4908,"0.583333","0.0","0.583333","3.833333","1.866672",NULL,NULL,7506,109,3825,64,"1683.0","0.0",1141,0,"0.583333",256
4909,"4.25","0.0","5.533333","2.883333",NULL,NULL,NULL,7502,505,131,70,"1674.0","0.0",1141,0,"5.533333",280
4910,"2.5","0.0","1.583333","3.083333",NULL,NULL,NULL,7502,505,131,70,"1674.0","0.0",1141,0,"1.583333",280
4911,"2.5","0.0","11.333333","3.166667",NULL,NULL,NULL,7503,132,131,67,"1593.0","0.0",1141,0,"11.333333",268
4912,"0.5","0.0","0.916667","3.166667",NULL,NULL,NULL,7496,131,132,67,"6297.1","4684.0",5229,1,"0.916667",268
4913,"1.25","0.0","1.583333","3.916667",NULL,NULL,NULL,7492,131,505,70,"6568.2","4890.5",5229,1,"1.583333",280
4914,"0.916667","0.0","2.583333","2.916667",NULL,NULL,NULL,7492,131,505,70,"6559.7","4892.5",5229,1,"2.583333",280
4915,"2.75","0.0","2.75","3.25",NULL,NULL,NULL,7502,505,131,70,"1672.0","0.0",1141,0,"2.75",280
4916,"4.083333","0.0","6.166667","3.166667",NULL,NULL,NULL,7503,132,131,67,"1589.0","0.0",1141,0,"6.166667",268
4917,"0.583333","0.0","0.7","3.533333","1.233336",NULL,NULL,7499,3825,109,64,"6009.1","4337.0",9460,1,"0.7",256
4918,"3.083333","0.0","2.75","2.916667",NULL,NULL,NULL,7503,82,131,70,"1655.0","0.0",1141,0,"2.75",280
4919,"0.583333","0.0","3.833333","38.633333","12.149976",NULL,NULL,7501,82,485,71,"1682.0","0.0",1141,0,"3.833333",284
4920,"1.483333","0.0","3.15","3.7",NULL,NULL,NULL,7496,131,132,67,"6282.9","4682.5",5229,1,"3.15",268
4921,"0.583333","0.0","4.0","26.083333","4.433328",NULL,NULL,7505,82,1465,71,"1680.0","0.0",1141,0,"4.0",284
4922,"2.0","0.0","3.233333","3.016667",NULL,NULL,NULL,7502,505,131,70,"1673.0","0.0",1141,0,"3.233333",280
4923,"0.516667","0.0","12.916667","3.316667",NULL,NULL,NULL,7497,241,82,67,"6273.9","4686.0",5611,1,"12.916667",268
4924,"0.666667","0.0","1.416667","2.916667",NULL,NULL,NULL,7492,131,505,70,"6563.2","4890.0",5229,1,"1.416667",280
4925,"0.883333","0.0","0.833333","28.616667","3.933336",NULL,NULL,7474,1465,82,53,"4964.2","3708.5",102,1,"0.833333",212
4926,"0.583333","0.0","3.916667","43.783333","17.716656",NULL,NULL,7501,82,485,71,"1682.0","0.0",1141,0,"3.916667",284
4927,"2.0","0.0","5.25","3.333333",NULL,NULL,NULL,7502,505,131,70,"1678.0","0.0",1141,0,"5.25",280
4928,"2.166667","0.0","1.25","3.583333",NULL,NULL,NULL,7504,82,241,71,"1682.0","0.0",1141,0,"1.25",284
4929,"1.0","0.0","2.083333","3.083333",NULL,NULL,NULL,7492,131,505,70,"6575.3","4891.5",5229,1,"2.083333",280
4930,"0.483333","0.0","2.95","3.15",NULL,NULL,NULL,7497,241,82,67,"6270.6","4687.0",5611,1,"2.95",268
4931,"0.583333","0.0","0.616667","6.633333","4.8",NULL,NULL,7506,109,3825,63,"1652.0","0.0",1141,0,"0.616667",252
4932,"0.75","0.0","2.75","3.0",NULL,NULL,NULL,7492,131,505,70,"6556.0","4888.5",5229,1,"2.75",280
4933,"2.0","0.0","3.616667","3.133333",NULL,NULL,NULL,7502,505,131,70,"1668.0","0.0",1141,0,"3.616667",280
4934,"2.833333","0.0","7.25","3.166667",NULL,NULL,NULL,7503,132,131,67,"1614.0","0.0",1141,0,"7.25",268
4935,"0.5","0.0","2.4","40.75","15.31668",NULL,NULL,7500,485,82,53,"4965.5","3709.0",102,1,"2.4",212
4936,"0.75","0.0","1.833333","3.75",NULL,NULL,NULL,7492,131,505,70,"6565.7","4892.5",5229,1,"1.833333",280
4937,"4.166667","0.0","2.45","2.633333",NULL,NULL,NULL,7502,505,131,70,"1674.0","0.0",1141,0,"2.45",280
4938,"0.583333","0.0","1.916667","28.583333","5.366664",NULL,NULL,7498,131,109,64,"5995.6","4477.5",5229,1,"1.916667",256
4939,"0.5","0.0","4.0","3.166667",NULL,NULL,NULL,7496,131,132,67,"6284.8","4682.5",5229,1,"4.0",268
4940,"3.333333","0.0","4.75","3.0",NULL,NULL,NULL,7503,82,131,71,"1684.0","0.0",1141,0,"4.75",284
4941,"3.75","0.0","2.216667","2.533333",NULL,NULL,NULL,7502,505,131,70,"1684.0","0.0",1141,0,"2.216667",280
4942,"0.583333","0.0","3.583333","3.166667",NULL,NULL,NULL,7492,131,505,70,"6555.7","4897.0",5229,1,"3.583333",280
4943,"1.316667","0.0","1.666667","-19.983333",NULL,NULL,NULL,7504,82,241,71,"1682.0","0.0",1141,0,"1.666667",284
4944,"0.55","0.0","7.133333","4.316667",NULL,NULL,NULL,7497,241,82,67,"6272.2","4688.0",5611,1,"7.133333",268
4945,"0.583333","0.0","2.0","27.933333","4.05",NULL,NULL,7498,131,109,64,"5989.0","4477.0",5229,1,"2.0",256
4946,"0.5","0.0","1.583333","3.166667",NULL,NULL,NULL,7496,131,132,67,"6282.7","4682.5",5229,1,"1.583333",268
4947,"1.5","0.0","17.583333","2.75",NULL,NULL,NULL,7492,131,505,70,"6552.9","4898.0",5229,1,"17.583333",280
4948,"0.5","0.0","3.483333","2.966667",NULL,NULL,NULL,7492,131,107,70,"6562.8","4890.0",5229,1,"3.483333",280
4949,"0.583333","0.0","3.416667","3.0","0.983328",NULL,NULL,7499,3825,109,64,"6001.1","4318.0",9460,1,"3.416667",256
4950,"0.583333","0.0","2.666667","82.0","12.116664","40.5",NULL,7501,82,485,71,"1681.0","0.0",1141,0,"2.666667",284
4951,"0.5","0.0","1.083333","32.0","6.13332",NULL,NULL,7500,485,82,53,"4963.9","3709.0",102,1,"1.083333",212
4952,"2.25","0.0","2.783333","2.633333",NULL,NULL,NULL,7502,505,131,70,"1665.0","0.0",1141,0,"2.783333",280
4953,"0.583333","0.0","1.166667","5.583333","1.766664",NULL,NULL,7506,109,3825,64,"1672.0","0.0",1141,0,"1.166667",256
4954,"2.416667","0.0","1.25","3.25",NULL,NULL,NULL,7502,505,131,71,"1697.0","0.0",1141,0,"1.25",284
4955,"1.333333","1.0","1.483333","3.6",NULL,NULL,NULL,7496,131,132,67,"6277.4","4683.0",5229,1,"1.483333",268
4956,"0.566667","0.0","3.666667","3.6",NULL,NULL,NULL,7492,131,505,70,"6568.2","4890.5",5229,1,"3.666667",280
4957,"6.25","0.0","14.933333","3.15",NULL,NULL,NULL,7503,132,131,67,"1601.0","0.0",1141,0,"14.933333",268
4958,"1.416667","1.0","1.583333","30.083333","4.483344",NULL,NULL,7474,1465,82,53,"4962.9","3709.5",102,1,"1.583333",212
4959,"3.083333","0.0","11.666667","3.0",NULL,NULL,NULL,7503,132,131,67,"1603.0","0.0",1141,0,"11.666667",268
4960,"2.483333","1.0","7.183333","4.166667",NULL,NULL,NULL,7497,241,82,67,"6273.9","4685.0",5611,1,"7.183333",268
4961,"0.583333","0.0","1.166667","29.083333","4.999992",NULL,NULL,7505,82,1465,71,"1680.0","0.0",1141,0,"1.166667",284
4962,"0.916667","0.0","4.166667","2.916667",NULL,NULL,NULL,7492,131,505,70,"6572.4","4892.5",5229,1,"4.166667",280
4963,"2.5","0.0","2.066667","3.516667",NULL,NULL,NULL,7502,505,131,71,"1683.0","0.0",1141,0,"2.066667",284
4964,"0.583333","0.0","1.666667","53.616667","10.999992","18.566664",NULL,7501,82,485,71,"1683.0","0.0",1141,0,"1.666667",284
4965,"3.916667","0.0","1.333333","2.833333",NULL,NULL,NULL,7502,505,131,70,"1665.0","0.0",1141,0,"1.333333",280
4966,"2.333333","0.0","2.083333","4.083333",NULL,NULL,NULL,7504,82,241,70,"1660.0","0.0",1141,0,"2.083333",280
4967,"0.583333","0.0","1.416667","3.916667","1.900008",NULL,NULL,7499,3825,109,64,"6002.5","4299.0",9460,1,"1.416667",256
4968,"1.083333","0.0","2.166667","3.0",NULL,NULL,NULL,7492,131,505,70,"6563.1","4889.5",5229,1,"2.166667",280
4969,"0.75","0.0","4.833333","3.166667",NULL,NULL,NULL,7492,131,505,70,"6563.6","4892.5",5229,1,"4.833333",280
4970,"4.433333","1.0","0.883333","30.933333","5.41668",NULL,NULL,7500,485,82,53,"4964.1","3707.5",102,1,"0.883333",212
4971,"2.916667","0.0","4.033333","2.466667",NULL,NULL,NULL,7502,505,131,70,"1678.0","0.0",1141,0,"4.033333",280
4972,"1.0","0.0","0.666667","3.166667",NULL,NULL,NULL,7492,131,505,70,"6575.3","4891.5",5229,1,"0.666667",280
4973,"0.583333","0.0","0.866667","3.833333","1.883328",NULL,NULL,7506,109,3825,65,"1711.0","0.0",1141,0,"0.866667",260
4974,"0.5","0.0","1.833333","3.333333",NULL,NULL,NULL,7496,131,132,67,"6284.3","4682.5",5229,1,"1.833333",268
4975,"3.083333","0.0","4.0","12.166667",NULL,NULL,NULL,7503,132,131,66,"1578.0","0.0",1141,0,"4.0",264
4976,"1.833333","0.0","1.916667","3.583333",NULL,NULL,NULL,7492,131,505,70,"6555.2","4888.5",5229,1,"1.916667",280
4977,"2.0","0.0","3.0","3.666667",NULL,NULL,NULL,7502,505,131,69,"1650.0","0.0",1141,0,"3.0",276
4978,"0.583333","0.0","2.333333","36.316667","10.200024",NULL,NULL,7501,82,485,71,"1680.0","0.0",1141,0,"2.333333",284
4979,"0.666667","0.0","1.5","4.916667",NULL,NULL,NULL,7492,131,505,70,"6570.5","4890.5",5229,1,"1.5",280
4980,"2.0","0.0","1.5","2.666667",NULL,NULL,NULL,7502,505,131,70,"1680.0","0.0",1141,0,"1.5",280
4981,"0.0","0.0","6.833333","3.25",NULL,NULL,NULL,7503,132,131,65,"1546.0","0.0",1141,0,"6.833333",260
4982,"0.483333","0.0","1.95","4.4",NULL,NULL,NULL,7497,241,82,67,"6276.3","4688.0",5611,1,"1.95",268
4983,"1.083333","0.0","3.2","4.3",NULL,NULL,NULL,7504,82,241,71,"1683.0","0.0",1141,0,"3.2",284
4984,"0.75","0.0","1.083333","3.166667",NULL,NULL,NULL,7492,131,505,70,"6568.0","4892.0",5229,1,"1.083333",280
4985,"0.583333","0.0","0.366667","4.466667","1.8",NULL,NULL,7506,109,3825,64,"1682.9","0.0",1141,0,"0.366667",256
4986,"0.533333","0.0","1.883333","3.0",NULL,NULL,NULL,7496,131,132,67,"6288.0","4683.0",5229,1,"1.883333",268
4987,"0.5","0.0","1.25","2.916667",NULL,NULL,NULL,7492,131,505,70,"6556.0","4897.0",5229,1,"1.25",280
4988,"13.833333","0.0","3.983333","2.933333",NULL,NULL,NULL,7502,107,131,70,"1673.0","0.0",1141,0,"3.983333",280
4989,"0.483333","0.0","1.166667","34.516667","6.200016",NULL,NULL,7500,485,82,53,"4963.6","3708.0",102,1,"1.166667",212
4990,"0.5","0.0","1.083333","2.666667",NULL,NULL,NULL,7492,131,505,70,"6552.9","4898.0",5229,1,"1.083333",280
4991,"2.0","0.0","6.583333","3.083333",NULL,NULL,NULL,7503,82,131,67,"1588.0","0.0",1141,0,"6.583333",268
4992,"0.583333","0.0","2.116667","44.65","13.616664","3.966672",NULL,7501,82,485,71,"1679.0","0.0",1141,0,"2.116667",284
4993,"0.583333","0.0","2.733333","29.433333","8.133312",NULL,NULL,7505,82,1465,71,"1681.0","0.0",1141,0,"2.733333",284
4994,"9.333333","0.0","5.883333","3.116667",NULL,NULL,NULL,7502,505,131,71,"1696.0","0.0",1141,0,"5.883333",284
4995,"0.583333","0.0","3.533333","2.55","0.933336",NULL,NULL,7499,3825,109,63,"5906.2","4259.0",9460,1,"3.533333",252
4996,"9.083333","0.0","2.966667","2.783333",NULL,NULL,NULL,7502,505,131,70,"1684.0","0.0",1141,0,"2.966667",280
4997,"0.583333","0.0","5.5","29.416667","4.100016",NULL,NULL,7498,131,109,64,"5994.1","4477.0",5229,1,"5.5",256
4998,"2.416667","0.0","4.933333","3.883333",NULL,NULL,NULL,7502,505,131,70,"1665.0","0.0",1141,0,"4.933333",280
4999,"0.5","0.0","0.333333","31.166667","5.633328",NULL,NULL,7500,485,82,53,"4962.0","3708.0",102,1,"0.333333",212
5000,"2.7","1.0","0.333333","29.216667","4.599984","1.666656",NULL,7474,1465,82,53,"4965.0","3708.0",102,1,"0.333333",212
5001,"0.9","0.0","2.0","3.683333",NULL,NULL,NULL,7492,131,505,70,"6568.2","4890.5",5229,1,"2.0",280
5002,"2.333333","0.0","2.066667","2.683333",NULL,NULL,NULL,7502,505,131,70,"1680.0","0.0",1141,0,"2.066667",280
5003,"2.0","0.0","4.116667","2.966667",NULL,NULL,NULL,7502,505,131,70,"1676.0","0.0",1141,0,"4.116667",280
5004,"0.583333","0.0","2.25","35.083333","8.283312",NULL,NULL,7501,82,485,71,"1680.0","0.0",1141,0,"2.25",284
5005,"0.5","0.0","2.416667","3.083333",NULL,NULL,NULL,7496,131,132,67,"6281.9","4680.0",5229,1,"2.416667",268
5006,"0.0","0.0","8.5","3.583333",NULL,NULL,NULL,7503,132,131,66,"1577.0","0.0",1141,0,"8.5",264
5008,"0.5","0.0","1.5","26.5","3.416664",NULL,NULL,7474,1465,82,53,"4961.0","3709.0",102,1,"1.5",212
5009,"0.583333","0.0","2.433333","29.816667","4.133328",NULL,NULL,7498,131,109,64,"5993.4","4477.0",5229,1,"2.433333",256
5010,"2.916667","0.0","6.466667","3.116667",NULL,NULL,NULL,7502,505,131,70,"1659.0","0.0",1141,0,"6.466667",280
5011,"0.466667","0.0","3.0","3.783333",NULL,NULL,NULL,7497,241,82,67,"6272.4","4685.0",5611,1,"3.0",268
5012,"0.583333","0.0","0.75","4.25","2.500008",NULL,NULL,7506,109,3825,62,"1621.2","0.0",1141,0,"0.75",248
5013,"0.8","0.0","6.166667","3.45",NULL,NULL,NULL,7492,131,505,70,"6566.3","4892.0",5229,1,"6.166667",280
5014,"5.5","0.0","3.083333","2.833333",NULL,NULL,NULL,7502,505,131,70,"1655.0","0.0",1141,0,"3.083333",280
5015,"1.033333","0.0","1.666667","3.216667",NULL,NULL,NULL,7492,131,505,70,"6565.1","4889.5",5229,1,"1.666667",280
5016,"2.0","0.0","2.833333","2.75",NULL,NULL,NULL,7502,505,131,70,"1678.0","0.0",1141,0,"2.833333",280
5017,"5.0","0.0","0.916667","2.583333",NULL,NULL,NULL,7492,131,505,70,"6553.0","4888.0",5229,1,"0.916667",280
5018,"0.583333","0.0","3.9","5.6","1.583328",NULL,NULL,7499,3825,109,64,"6001.8","4321.0",9460,1,"3.9",256
5019,"0.533333","0.0","2.166667","7.633333",NULL,NULL,NULL,7496,131,132,67,"6294.5","4682.5",5229,1,"2.166667",268
5020,"2.833333","0.0","8.25","3.25",NULL,NULL,NULL,7503,132,131,68,"1630.0","0.0",1141,0,"8.25",272
5021,"1.166667","0.0","2.166667","4.0",NULL,NULL,NULL,7492,131,505,70,"6563.6","4892.5",5229,1,"2.166667",280
5022,"0.583333","0.0","4.25","36.55","9.866664",NULL,NULL,7501,82,485,71,"1680.0","0.0",1141,0,"4.25",284
5023,"4.0","0.0","4.733333","3.433333",NULL,NULL,NULL,7504,82,241,71,"1683.0","0.0",1141,0,"4.733333",284
5024,"6.5","1.0","0.833333","3.25",NULL,NULL,NULL,7496,131,132,67,"6285.1","4682.0",5229,1,"0.833333",268
5025,"2.75","0.0","4.233333","3.6",NULL,NULL,NULL,7502,505,131,70,"1680.0","0.0",1141,0,"4.233333",280
5026,"0.583333","0.0","1.483333","29.35","6.183336",NULL,NULL,7505,82,1465,71,"1687.0","0.0",1141,0,"1.483333",284
5027,"2.666667","0.0","4.283333","2.55",NULL,NULL,NULL,7502,505,131,70,"1675.0","0.0",1141,0,"4.283333",280
5028,"2.25","0.0","2.133333","2.95",NULL,NULL,NULL,7503,132,131,67,"1602.0","0.0",1141,0,"2.133333",268
5029,"4.083333","0.0","4.566667","3.183333",NULL,NULL,NULL,7492,131,505,70,"6570.7","4890.0",5229,1,"4.566667",280
5030,"0.533333","0.0","0.25","33.55","3.199992","4.833336",NULL,7474,1465,82,53,"4962.4","3707.0",102,1,"0.25",212
5031,"2.366667","1.0","2.416667","39.633333","5.199984","4.249992",NULL,7500,485,82,53,"4962.1","3707.0",102,1,"2.416667",212
5032,"2.0","0.0","3.35","3.216667",NULL,NULL,NULL,7502,505,131,70,"1676.0","0.0",1141,0,"3.35",280
5033,"2.716667","0.0","1.25","3.333333",NULL,NULL,NULL,7492,131,505,70,"6562.2","4894.0",5229,1,"1.25",280
5034,"0.583333","0.0","2.0","30.833333","6.616656",NULL,NULL,7498,131,109,64,"5993.1","4477.0",5229,1,"2.0",256
5035,"1.6","0.0","3.5","3.4",NULL,NULL,NULL,7504,82,241,71,"1682.0","0.0",1141,0,"3.5",284
5036,"0.533333","0.0","1.433333","33.566667","5.166672",NULL,NULL,7500,485,82,53,"4962.2","3708.0",102,1,"1.433333",212
5037,"2.466667","0.0","4.133333","3.566667",NULL,NULL,NULL,7497,241,82,67,"6272.8","4686.0",5611,1,"4.133333",268
5038,"2.583333","0.0","4.466667","3.116667",NULL,NULL,NULL,7502,505,131,69,"1648.0","0.0",1141,0,"4.466667",276
5039,"0.483333","0.0","1.833333","3.016667",NULL,NULL,NULL,7496,131,132,67,"6273.4","4687.0",5229,1,"1.833333",268
5040,"2.0","0.0","1.366667","2.633333",NULL,NULL,NULL,7502,505,131,70,"1665.0","0.0",1141,0,"1.366667",280
5041,"2.166667","0.0","1.816667","2.516667",NULL,NULL,NULL,7492,131,505,70,"6568.2","4890.5",5229,1,"1.816667",280
5042,"0.583333","0.0","5.233333","4.1","1.900008",NULL,NULL,7499,3825,109,64,"5998.0","4318.0",9460,1,"5.233333",256
5043,"0.5","0.0","2.0","3.166667",NULL,NULL,NULL,7492,131,505,70,"6571.2","4893.0",5229,1,"2.0",280
5044,"2.916667","0.0","2.9","2.85",NULL,NULL,NULL,7502,505,131,70,"1681.0","0.0",1141,0,"2.9",280
5045,"0.583333","0.0","0.5","3.25","1.383336",NULL,NULL,7506,109,3825,63,"1653.3","0.0",1141,0,"0.5",252
5046,"2.0","0.0","5.166667","2.5",NULL,NULL,NULL,7502,505,131,70,"1669.0","0.0",1141,0,"5.166667",280
5047,"0.583333","0.0","2.933333","37.616667","10.033344",NULL,NULL,7501,82,485,71,"1681.0","0.0",1141,0,"2.933333",284
5048,"2.0","0.0","3.233333","3.1",NULL,NULL,NULL,7503,132,131,67,"1604.0","0.0",1141,0,"3.233333",268
5049,"0.916667","1.0","1.0","3.166667",NULL,NULL,NULL,7496,131,132,67,"6286.4","4682.0",5229,1,"1.0",268
5050,"1.75","0.0","0.75","3.0",NULL,NULL,NULL,7492,131,505,70,"6572.4","4892.5",5229,1,"0.75",280
5051,"2.416667","0.0","1.583333","3.25",NULL,NULL,NULL,7502,505,131,70,"1678.0","0.0",1141,0,"1.583333",280
5052,"2.666667","0.0","7.083333","3.333333",NULL,NULL,NULL,7503,132,131,65,"1564.0","0.0",1141,0,"7.083333",260
5053,"0.583333","0.0","2.0","30.083333","4.33332",NULL,NULL,7498,131,109,64,"5994.2","4477.5",5229,1,"2.0",256
5054,"0.533333","0.0","5.166667","4.133333",NULL,NULL,NULL,7497,241,82,67,"6272.7","4685.0",5611,1,"5.166667",268
5055,"1.5","1.0","0.516667","36.233333","5.483352",NULL,NULL,7500,485,82,53,"4961.6","3708.5",102,1,"0.516667",212
5056,"0.5","0.0","5.833333","3.25",NULL,NULL,NULL,7492,131,505,70,"6565.1","4889.5",5229,1,"5.833333",280
5057,"0.833333","0.0","3.083333","2.916667",NULL,NULL,NULL,7492,131,505,70,"6564.7","4893.0",5229,1,"3.083333",280
5058,"1.583333","0.0","5.0","4.333333",NULL,NULL,NULL,7504,82,241,71,"1681.0","0.0",1141,0,"5.0",284
5059,"2.5","0.0","5.283333","2.466667",NULL,NULL,NULL,7502,505,131,70,"1679.0","0.0",1141,0,"5.283333",280
5060,"0.566667","0.0","1.583333","31.016667","4.35",NULL,NULL,7498,131,109,64,"5990.7","4478.0",5229,1,"1.583333",256
5061,"0.5","0.0","5.0","2.916667",NULL,NULL,NULL,7492,131,505,70,"6561.8","4890.0",5229,1,"5.0",280
5062,"1.85","0.0","3.833333","31.233333","6.049992",NULL,NULL,7500,485,82,53,"4963.4","3709.0",102,1,"3.833333",212
5063,"2.0","0.0","1.95","3.8",NULL,"0.833328",NULL,7502,505,131,70,"1680.0","0.0",1141,0,"1.95",280
5064,"0.583333","0.0","3.333333","34.083333","5.783328","2.233344",NULL,7505,82,1465,71,"1678.0","0.0",1141,0,"3.333333",284
5065,"0.583333","0.0","1.666667","4.75","1.849992",NULL,NULL,7506,109,3825,63,"1653.0","0.0",1141,0,"1.666667",252
5066,"0.666667","0.0","1.75","5.166667",NULL,NULL,NULL,7492,131,505,70,"6553.0","4888.0",5229,1,"1.75",280
5067,"2.0","0.0","2.95","3.55",NULL,NULL,NULL,7502,505,131,70,"1672.0","0.0",1141,0,"2.95",280
5068,"0.75","0.0","6.333333","3.0",NULL,NULL,NULL,7492,131,505,70,"6570.7","4890.0",5229,1,"6.333333",280
5069,"0.5","0.0","3.416667","3.083333",NULL,NULL,NULL,7496,131,132,67,"6284.5","4684.0",5229,1,"3.416667",268
5070,"0.583333","0.0","3.466667","4.2","2.116656",NULL,NULL,7499,3825,109,64,"5981.0","4299.0",9460,1,"3.466667",256
5071,"0.5","0.0","3.166667","3.666667",NULL,NULL,NULL,7497,241,82,67,"6270.1","4688.0",5611,1,"3.166667",268
5072,"2.083333","0.0","3.166667","3.25",NULL,NULL,NULL,7502,505,131,70,"1700.0","0.0",1141,0,"3.166667",280
5073,"0.5","0.0","3.916667","3.75",NULL,NULL,NULL,7492,131,505,70,"6575.2","4891.5",5229,1,"3.916667",280
5074,"0.916667","1.0","5.0","2.75",NULL,NULL,NULL,7492,131,505,70,"6568.5","4890.5",5229,1,"5.0",280
5075,"0.583333","0.0","1.25","40.116667","7.21668","1.383336",NULL,7501,82,485,69,"1633.0","0.0",1141,0,"1.25",276
5076,"0.583333","0.0","3.333333","34.716667","6.866664",NULL,NULL,7501,82,485,71,"1681.0","0.0",1141,0,"3.333333",284
5077,"2.133333","1.0","0.416667","32.366667","8.283312",NULL,NULL,7474,1465,82,53,"4963.6","3709.0",102,1,"0.416667",212
5078,"3.25","0.0","2.916667","3.75",NULL,NULL,NULL,7503,132,131,67,"1605.0","0.0",1141,0,"2.916667",268
5079,"2.0","0.0","4.783333","2.633333",NULL,NULL,NULL,7502,505,131,70,"1672.0","0.0",1141,0,"4.783333",280
5080,"0.483333","0.0","1.166667","3.266667",NULL,NULL,NULL,7496,131,132,67,"6285.1","4682.0",5229,1,"1.166667",268
5081,"2.666667","1.0","1.333333","32.5","5.899992",NULL,NULL,7500,485,82,53,"4959.4","3707.0",102,1,"1.333333",212
5082,"4.75","0.0","1.783333","2.8",NULL,NULL,NULL,7502,505,131,70,"1665.0","0.0",1141,0,"1.783333",280
5083,"1.2","1.0","1.45","29.733333","5.68332",NULL,NULL,7500,485,82,53,"4963.7","3709.0",102,1,"1.45",212
5084,"0.5","0.0","1.916667","3.166667",NULL,NULL,NULL,7492,131,505,70,"6571.2","4893.0",5229,1,"1.916667",280
5085,"0.466667","0.0","0.5","25.7","3.316656",NULL,NULL,7474,1465,82,53,"4964.4","3708.5",102,1,"0.5",212
5086,"3.083333","0.0","3.166667","2.583333",NULL,NULL,NULL,7502,505,131,70,"1681.0","0.0",1141,0,"3.166667",280
5087,"2.666667","0.0","1.333333","2.916667",NULL,NULL,NULL,7502,505,131,70,"1684.0","0.0",1141,0,"1.333333",280
5088,"3.5","0.0","3.0","3.083333",NULL,NULL,NULL,7503,132,131,67,"1601.0","0.0",1141,0,"3.0",268
5089,"0.583333","0.0","3.783333","26.966667","4.35",NULL,NULL,7505,82,1465,71,"1687.0","0.0",1141,0,"3.783333",284
5090,"0.5","0.0","1.833333","2.916667",NULL,NULL,NULL,7492,131,505,70,"6572.4","4892.5",5229,1,"1.833333",280
5091,"0.583333","0.0","0.666667","4.833333","2.766672",NULL,NULL,7506,109,3825,64,"1681.6","0.0",1141,0,"0.666667",256
